work_year,job_title,salary_in_usd,employee_residence,company_location,job_category,experience_level_desc,employment_type_desc,work_setting,company_size_desc,region,residence_region,domestic_employment,cost_of_living_index,tech_stack,english_level,tech_specialization,role_maturity,career_path,ai_relationship,demand_index,economic_period,adjusted_salary,salary_to_experience_ratio,normalized_salary,total_compensation_estimate,work_life_balance,automation_risk,company_sector,salary_bracket,salary_competitiveness
2022,Analytics Engineer,150000,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,150000.0,50000.0,107142.85714285714,187500.0,2.0,7.5,Technology,Medium-High,Highly Competitive
2022,Analytics Engineer,120000,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,120000.0,40000.0,85714.28571428572,150000.0,2.0,7.5,Technology,Medium-Low,Competitive
2022,Data Science Consultant,139000,US,US,Data Scientist,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,139000.0,46333.333333333336,99285.71428571429,173750.0,2.0,4.0,Technology,Medium-High,Average
2022,Data Science Consultant,122000,US,US,Data Scientist,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,122000.0,40666.666666666664,87142.85714285714,152500.0,2.0,4.0,Technology,Medium-Low,Below Average
2022,Data Scientist,185900,US,US,Data Scientist,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,185900.0,61966.666666666664,132785.7142857143,232375.0,2.0,4.0,Technology,High,Competitive
2022,Data Scientist,129300,US,US,Data Scientist,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,129300.0,43100.0,92357.14285714287,161625.0,2.0,4.0,Technology,Medium-Low,Average
2022,Data Analyst,139600,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,139600.0,46533.333333333336,99714.28571428572,174500.0,2.0,7.5,Technology,Medium-High,Competitive
2022,Data Analyst,85700,US,US,Data Analyst,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,85700.0,28566.666666666668,61214.28571428572,107125.0,2.0,7.5,Technology,Low,Average
2022,Data Engineer,185000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,185000.0,61666.666666666664,132142.85714285716,231250.0,3.0,4.5,Technology,High,Competitive
2022,Data Engineer,50000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,50000.0,16666.666666666668,35714.28571428572,62500.0,3.0,4.5,Technology,Low,Below Average
2022,Data Engineer,185900,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,185900.0,61966.666666666664,132785.7142857143,232375.0,2.0,4.5,Technology,High,Competitive
2022,Data Engineer,129300,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,129300.0,43100.0,92357.14285714287,161625.0,2.0,4.5,Technology,Medium-Low,Below Average
2022,Data Scientist,225000,US,US,Data Scientist,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,225000.0,75000.0,160714.2857142857,281250.0,2.0,4.0,Technology,High,Competitive
2022,Data Scientist,156400,US,US,Data Scientist,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,156400.0,52133.333333333336,111714.28571428572,195500.0,2.0,4.0,Technology,Medium-High,Average
2022,Data Scientist,200000,US,US,Data Scientist,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,200000.0,66666.66666666667,142857.14285714287,250000.0,3.0,4.0,Technology,High,Competitive
2022,Data Scientist,175000,US,US,Data Scientist,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,175000.0,58333.333333333336,125000.00000000001,218750.0,3.0,4.0,Technology,Medium-High,Competitive
2022,Data Engineer,185900,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,185900.0,61966.666666666664,132785.7142857143,232375.0,2.0,4.5,Technology,High,Competitive
2022,Data Engineer,129300,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,129300.0,43100.0,92357.14285714287,161625.0,2.0,4.5,Technology,Medium-Low,Below Average
2022,ML Engineer,148500,US,US,ML Engineer,Mid-Level,Full-time,Remote,Large,North America,North America,True,100.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,148500.0,74250.0,148500.0,193049.99999999997,3.0,3.0,Technology,Medium-High,Competitive
2022,ML Engineer,98200,US,US,ML Engineer,Mid-Level,Full-time,Remote,Large,North America,North America,True,100.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,98200.0,49100.0,98200.0,127659.99999999999,3.0,3.0,Technology,Medium-Low,Below Average
2022,Data Analyst,115000,US,US,Data Analyst,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,115000.0,38333.333333333336,82142.85714285714,143750.0,3.0,7.5,Technology,Medium-Low,Competitive
2022,Data Analyst,95000,US,US,Data Analyst,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,95000.0,31666.666666666668,67857.14285714286,118750.0,3.0,7.5,Technology,Low,Average
2022,Data Architect,225000,US,US,Data Architect,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"System Design, Cloud Architecture, Data Modeling, Governance",Native,8.0,Established,Architecture,Moderately Impacted,9.0,Post-Pandemic,225000.0,75000.0,160714.2857142857,281250.0,3.0,3.0,Technology,High,Highly Competitive
2022,Data Architect,66000,US,US,Data Architect,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"System Design, Cloud Architecture, Data Modeling, Governance",Native,8.0,Established,Architecture,Moderately Impacted,9.0,Post-Pandemic,66000.0,22000.0,47142.857142857145,82500.0,3.0,3.0,Technology,Low,Below Average
2022,Data Scientist,185000,US,US,Data Scientist,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,185000.0,61666.666666666664,132142.85714285716,231250.0,3.0,4.0,Technology,High,Competitive
2022,Data Scientist,50000,US,US,Data Scientist,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,50000.0,16666.666666666668,35714.28571428572,62500.0,3.0,4.0,Technology,Low,Below Average
2022,Data Scientist,47280,ES,ES,Data Scientist,Senior,Full-time,On-site,Medium,Europe,Europe,True,75.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Intermediate,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,63040.0,15760.0,30701.2987012987,54372.00000000001,2.0,4.0,Mixed,Low,Below Average
2022,Data Scientist,37824,ES,ES,Data Scientist,Senior,Full-time,On-site,Medium,Europe,Europe,True,75.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Intermediate,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,50432.0,12608.0,24561.03896103896,43497.600000000006,2.0,4.0,Mixed,Low,Below Average
2022,Data Manager,134000,US,US,Data Leadership,Mid-Level,Full-time,On-site,Medium,North America,North America,True,100.0,"Project Management, Team Leadership, Strategy, Stakeholder Management",Native,6.0,Established,Management,Directs AI Strategy,8.8,Post-Pandemic,134000.0,67000.0,134000.0,167500.0,2.0,2.0,Technology,Medium-Low,Competitive
2022,Data Manager,98000,US,US,Data Leadership,Mid-Level,Full-time,On-site,Medium,North America,North America,True,100.0,"Project Management, Team Leadership, Strategy, Stakeholder Management",Native,6.0,Established,Management,Directs AI Strategy,8.8,Post-Pandemic,98000.0,49000.0,98000.0,122500.0,2.0,2.0,Technology,Medium-Low,Average
2022,Data Analyst,105000,US,US,Data Analyst,Mid-Level,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,105000.0,52500.0,105000.0,131250.0,2.0,7.5,Technology,Medium-Low,Competitive
2022,Data Analyst,62000,US,US,Data Analyst,Mid-Level,Full-time,On-site,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,62000.0,31000.0,62000.0,77500.0,2.0,7.5,Technology,Low,Below Average
2022,BI Data Analyst,57000,US,US,Business Analyst,Entry-Level,Full-time,Remote,Large,North America,North America,True,100.0,"SQL, Excel, Tableau/PowerBI, Domain Knowledge, Statistics",Native,4.0,Traditional,Business,Moderately Augmented,8.0,Post-Pandemic,57000.0,57000.0,95000.0,74099.99999999999,3.0,6.5,Technology,Low,Below Average
2022,Big Data Engineer,161311,CA,CA,Data Engineer,Senior,Full-time,Hybrid,Medium,North America,North America,True,95.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,169801.05263157896,53770.333333333336,115222.14285714287,196799.42000000004,2.5,4.5,Mixed,Medium-High,Average
2022,Data Scientist,144200,US,US,Data Scientist,Mid-Level,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,144200.0,72100.0,144200.0,180250.0,3.0,4.0,Technology,Medium-High,Competitive
2022,Data Scientist,115360,US,US,Data Scientist,Mid-Level,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,115360.0,57680.0,115360.0,144200.0,3.0,4.0,Technology,Medium-Low,Average
2022,Data Scientist,83171,AU,AU,Data Scientist,Mid-Level,Full-time,On-site,Large,Oceania,Oceania,True,105.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,79210.47619047618,41585.5,83171.0,103963.75,2.0,4.0,Technology,Low,Below Average
2022,Principal Data Architect,38154,IN,IN,Data Architect,Senior,Full-time,Remote,Large,Asia,Asia,True,30.0,"System Design, Cloud Architecture, Data Modeling, Governance",Intermediate,8.0,Established,Architecture,Moderately Impacted,9.0,Post-Pandemic,127180.0,12718.0,20963.736263736264,45784.799999999996,3.0,3.0,Services,Low,Below Average
2022,Data Engineer,73546,PT,PT,Data Engineer,Senior,Full-time,On-site,Medium,Europe,Europe,True,65.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Intermediate,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,113147.6923076923,24515.333333333332,47757.142857142855,84577.90000000001,2.0,4.5,Mixed,Low,Below Average
2022,Data Engineer,42026,PT,PT,Data Engineer,Senior,Full-time,On-site,Medium,Europe,Europe,True,65.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Intermediate,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,64655.38461538461,14008.666666666666,27289.61038961039,48329.90000000001,2.0,4.5,Mixed,Low,Below Average
2022,Data Engineer,170000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,170000.0,56666.666666666664,121428.57142857143,212500.0,3.0,4.5,Technology,Medium-High,Competitive
2022,Data Engineer,150000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,150000.0,50000.0,107142.85714285714,187500.0,3.0,4.5,Technology,Medium-High,Average
2022,Data Architect,180000,US,US,Data Architect,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"System Design, Cloud Architecture, Data Modeling, Governance",Native,8.0,Established,Architecture,Moderately Impacted,9.0,Post-Pandemic,180000.0,60000.0,128571.42857142858,225000.0,3.0,3.0,Technology,High,Highly Competitive
2022,Data Architect,160000,US,US,Data Architect,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"System Design, Cloud Architecture, Data Modeling, Governance",Native,8.0,Established,Architecture,Moderately Impacted,9.0,Post-Pandemic,160000.0,53333.333333333336,114285.71428571429,200000.0,3.0,3.0,Technology,Medium-High,Highly Competitive
2022,Data Scientist,108000,US,US,Data Scientist,Mid-Level,Full-time,Hybrid,Large,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,108000.0,54000.0,108000.0,140399.99999999997,2.5,4.0,Technology,Medium-Low,Average
2022,Machine Learning Manager,200000,US,US,ML Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,200000.0,66666.66666666667,142857.14285714287,250000.0,3.0,3.0,Technology,High,Competitive
2022,Machine Learning Manager,150000,US,US,ML Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,150000.0,50000.0,107142.85714285714,187500.0,3.0,3.0,Technology,Medium-High,Average
2022,Data Manager,125976,CA,CA,Data Leadership,Executive,Full-time,Hybrid,Large,North America,North America,True,95.0,"Project Management, Team Leadership, Strategy, Stakeholder Management",Native,6.0,Established,Management,Directs AI Strategy,8.8,Post-Pandemic,132606.31578947368,31494.0,62988.0,159989.52,2.5,2.0,Technology,Medium-Low,Below Average
2022,Data Engineer,188700,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,188700.0,62900.0,134785.7142857143,235875.0,3.0,4.5,Technology,High,Competitive
2022,Data Engineer,160395,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,160395.0,53465.0,114567.85714285714,200493.75,3.0,4.5,Technology,Medium-High,Average
2022,Data Analyst,115934,US,US,Data Analyst,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,115934.0,38644.666666666664,82810.0,144917.5,3.0,7.5,Technology,Medium-Low,Competitive
2022,Data Analyst,81666,US,US,Data Analyst,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,81666.0,27222.0,58332.857142857145,102082.5,3.0,7.5,Technology,Low,Average
2022,Data Engineer,300000,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,300000.0,100000.0,214285.7142857143,375000.0,2.0,4.5,Technology,High,Highly Competitive
2022,Data Engineer,225000,US,US,Data Engineer,Senior,Full-time,On-site,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,225000.0,75000.0,160714.2857142857,281250.0,2.0,4.5,Technology,High,Competitive
2022,Data Scientist,198440,US,US,Data Scientist,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,198440.0,66146.66666666667,141742.85714285716,248050.0,3.0,4.0,Technology,High,Competitive
2022,Data Scientist,144000,US,US,Data Scientist,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,144000.0,48000.0,102857.14285714287,180000.0,3.0,4.0,Technology,Medium-High,Average
2022,Applied Scientist,191475,US,US,Applied Data Scientist,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, PyTorch/TensorFlow, SQL, Domain Expertise",Native,8.5,Other,Technical,Develops AI,8.8,Post-Pandemic,191475.0,63825.0,136767.85714285716,239343.75,3.0,3.8,Technology,High,Highly Competitive
2022,Applied Scientist,141525,US,US,Applied Data Scientist,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, PyTorch/TensorFlow, SQL, Domain Expertise",Native,8.5,Other,Technical,Develops AI,8.8,Post-Pandemic,141525.0,47175.0,101089.28571428572,176906.25,3.0,3.8,Technology,Medium-High,Competitive
2022,Data Analyst,50432,ES,ES,Data Analyst,Senior,Full-time,On-site,Medium,Europe,Europe,True,75.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Intermediate,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,67242.66666666667,16810.666666666668,32748.051948051947,57996.80000000001,2.0,7.5,Mixed,Low,Below Average
2022,Data Analyst,36773,ES,ES,Data Analyst,Senior,Full-time,On-site,Medium,Europe,Europe,True,75.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Intermediate,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,49030.666666666664,12257.666666666666,23878.571428571428,42288.950000000004,2.0,7.5,Mixed,Low,Below Average
2022,Data Scientist,75648,DE,DE,Data Scientist,Mid-Level,Full-time,Remote,Small,Europe,Europe,True,90.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Advanced,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,84053.33333333333,37824.0,68770.90909090909,85482.24,3.0,4.0,Services/Consulting,Low,Below Average
2022,Lead Data Scientist,156868,US,US,Senior Data Scientist,Senior,Full-time,Remote,Large,North America,North America,True,100.0,"Python, R, SQL, Cloud, Advanced ML, Leadership",Native,8.0,Established,Technical,Manages AI,9.2,Post-Pandemic,156868.0,52289.333333333336,112048.57142857143,203928.39999999997,3.0,3.5,Technology,Medium-High,Below Average
2022,BI Analyst,200000,NG,NG,Business Analyst,Senior,Full-time,Remote,Small,Africa,Africa,True,35.0,"SQL, Excel, Tableau/PowerBI, Domain Knowledge, Statistics",Intermediate,4.0,Traditional,Business,Moderately Augmented,8.0,Post-Pandemic,571428.5714285715,66666.66666666667,89285.71428571429,220000.00000000003,3.0,6.5,Services/Consulting,High,Highly Competitive
2022,Data Scientist,198440,US,US,Data Scientist,Senior,Full-time,On-site,Large,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,198440.0,66146.66666666667,141742.85714285716,257971.99999999997,2.0,4.0,Technology,High,Competitive
2022,Data Scientist,144000,US,US,Data Scientist,Senior,Full-time,On-site,Large,North America,North America,True,100.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Native,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,144000.0,48000.0,102857.14285714287,187199.99999999997,2.0,4.0,Technology,Medium-High,Average
2022,Lead Machine Learning Engineer,69344,PT,PT,ML Engineer,Senior,Full-time,Remote,Large,Europe,Europe,True,65.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Intermediate,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,106683.07692307692,23114.666666666668,45028.57142857143,83212.8,3.0,3.0,Services,Low,Below Average
2022,NLP Engineer,5132,CZ,CZ,MLOps/Infrastructure Engineer,Mid-Level,Full-time,Remote,Medium,Europe,Europe,True,70.0,"Docker, Kubernetes, CI/CD, Cloud, ML Platforms",Intermediate,8.5,New,DevOps,Supports AI,9.4,Post-Pandemic,7331.428571428572,2566.0,4665.454545454545,5901.800000000001,3.0,3.5,Mixed,Low,Below Average
2022,Data Analyst,90000,US,US,Data Analyst,Senior,Contract,Remote,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,90000.0,30000.0,64285.71428571429,112500.0,3.5,7.5,Technology,Low,Average
2022,Research Scientist,126080,DE,DE,Data Scientist,Mid-Level,Full-time,On-site,Small,Europe,Europe,True,90.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Advanced,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,140088.88888888888,63040.0,114618.18181818181,142470.40000000002,2.0,4.0,Services/Consulting,Medium-Low,Competitive
2022,Research Scientist,84053,DE,DE,Data Scientist,Mid-Level,Full-time,On-site,Small,Europe,Europe,True,90.0,"Python, R, SQL, Scikit-learn, Pandas, Statistical Analysis",Advanced,7.0,Established,Technical,Augmented by AI,9.0,Post-Pandemic,93392.22222222222,42026.5,76411.81818181818,94979.89000000001,2.0,4.0,Services/Consulting,Low,Below Average
2022,Data Engineer,200000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,200000.0,66666.66666666667,142857.14285714287,250000.0,3.0,4.5,Technology,High,Competitive
2022,Data Engineer,180000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,180000.0,60000.0,128571.42857142858,225000.0,3.0,4.5,Technology,High,Competitive
2022,Analytics Engineer,108000,US,US,Data Analyst,Mid-Level,Full-time,Remote,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,108000.0,54000.0,108000.0,135000.0,3.0,7.5,Technology,Medium-Low,Competitive
2022,Analytics Engineer,85000,US,US,Data Analyst,Mid-Level,Full-time,Remote,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,85000.0,42500.0,85000.0,106250.0,3.0,7.5,Technology,Low,Average
2022,Machine Learning Engineer,210000,US,US,ML Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,210000.0,70000.0,150000.0,262500.0,3.0,3.0,Technology,High,Competitive
2022,Machine Learning Engineer,180000,US,US,ML Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, TensorFlow/PyTorch, MLOps, Docker, Git",Native,8.0,Emerging,Technical,Develops AI,9.5,Post-Pandemic,180000.0,60000.0,128571.42857142858,225000.0,3.0,3.0,Technology,High,Competitive
2022,Data Engineer,165000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,165000.0,55000.0,117857.14285714287,206250.0,3.0,4.5,Technology,Medium-High,Average
2022,Data Engineer,132000,US,US,Data Engineer,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"Python, SQL, Spark, Airflow, Cloud Platforms, ETL",Native,7.5,Established,Technical,Moderately Impacted,9.7,Post-Pandemic,132000.0,44000.0,94285.71428571429,165000.0,3.0,4.5,Technology,Medium-Low,Below Average
2022,Analytics Engineer,130000,US,US,Data Analyst,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,130000.0,43333.333333333336,92857.14285714287,162500.0,3.0,7.5,Technology,Medium-Low,Competitive
2022,Analytics Engineer,110000,US,US,Data Analyst,Senior,Full-time,Remote,Medium,North America,North America,True,100.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Post-Pandemic,110000.0,36666.666666666664,78571.42857142858,137500.0,3.0,7.5,Technology,Medium-Low,Competitive
2022,BI Data Analyst,45050,AU,AU,Business Analyst,Mid-Level,Full-time,Hybrid,Large,Oceania,Oceania,True,105.0,"SQL, Excel, Tableau/PowerBI, Domain Knowledge, Statistics",Native,4.0,Traditional,Business,Moderately Augmented,8.0,Post-Pandemic,42904.7619047619,22525.0,45050.0,56312.5,2.5,6.5,Technology,Low,Below Average
2021,Data Analyst,42028,AU,AU,Data Analyst,Entry-Level,Full-time,Hybrid,Large,Oceania,Oceania,True,105.0,"SQL, Python, Excel, Tableau/PowerBI, Data Visualization",Native,5.0,Traditional,Analytical,Highly Augmented,8.5,Pandemic,40026.666666666664,42028.0,70046.66666666667,52535.0,2.5,7.5,Technology,Low,Below Average
